,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
708,우런쌈장 쌈밥 만들기~,1657.769,4047.75,16945.9,165.138,116.536,13.505,577.758,29.84,184.354,46.038,2.276,1.408,0.0,0.0,0.032,198.05,7.2,188.55,933.75,4146.15,6913.75,8.741,0.704,1.915,97.04,310.7,8.505,0.452,0.845,25.245,5.387,1.792,53.7,0.0,53.7,53.7,231.965,2.8,140.15,140.0,2.65,0.0,0.0,464.85,0.0,459.0,4.9,10.0,0.5,26.87,29.402,0.007,0.006,0.007,0.007,0.05,0.595,16.762,4.253,48.534,4.617,29.06,0.477,0.007,27.598,15.487,0.832,0.01,0.515,0.02,0.06,0.05,630.0,0.0,0.0,0.0,0.0,58.33,0.0,0.572,0.0,0.14,0.1,0.15,0.0,0.0,0.04,0.065,0.04,0.05,0.005,0.115,0.0,0.05,0.08,0.13,0.3,0.929,3.84,3.962,6.95,7.515,2.269,1.032,3.426,3.054,4.123,6.146,2.466,5.236,8.383,14.06,5.182,4.225,3.569,0.0,0.0,0.0,0.012,1.311,0.0,0.038,0.002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,맛있는 엽기떡볶이 만들기,205.2,390.0,1632.0,8.07,0.84,1.23,84.6,1.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6,36.0,129.0,105.0,3.0,1.47,0.207,1.416,22.5,0.0,0.0,0.06,0.039,1.2,1.17,0.279,9.0,0.0,9.0,9.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.006,0.207,0.015,0.264,0.003,0.261,0.0,0.0,0.228,0.186,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.288,0.348,0.666,0.291,0.189,0.165,0.432,0.27,0.492,0.672,0.189,0.468,0.759,1.572,0.366,0.381,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,초간단 국물 떡볶이 황금레시피,0.0,132.6,555.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,2.04,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1.335,0.72,5.955,0.03,5.895,0.03,0.0,6.255,6.195,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,초간단 오야꼬돈 -요리로 세계여행하기 (일본편),538.55,1704.8,7141.6,80.75,80.567,7.034,160.997,4.08,34.6,0.14,0.36,0.14,25.1,0.14,0.14,861.6,5.607,63.1,1239.6,1237.6,620.25,6.63,0.204,0.125,127.99,12.9,0.0,0.449,1.949,0.501,7.729,0.878,316.45,0.0,316.45,316.45,1727.78,6.182,931.8,905.05,209.3,76.0,66.0,3480.6,0.0,2180.0,5.556,440.8,10.8,2.93,33.181,0.6,0.388,0.259,0.527,0.546,1.761,18.353,6.945,30.762,2.191,25.66,0.187,0.018,11.11,7.498,0.402,0.0,0.876,0.022,0.0,0.228,2460.25,0.0,0.0,0.0,0.0,4.68,0.1,2.66,0.12,0.06,0.0,0.0,0.0,0.2,0.074,0.215,0.094,0.076,0.018,0.082,0.01,0.01,0.0,0.0,0.0,0.562,2.066,2.575,4.344,3.804,1.182,0.625,2.203,2.178,2.963,2.665,1.32,2.224,4.492,7.595,1.3,2.898,3.641,0.0,0.0,0.0,0.0,3.572,0.0,0.066,0.0,0.0,0.625,0.0,10.8,0.0,0.0,0.226,0.455,0.04,0.059,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,잣콩국수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,입맛없을때 매콤 새콤 달콤한 비빔국수로 한끼 뚝딱,0.0,434.2,1839.7,16.7,32.2,0.0,32.15,12.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,0.0,0.0,0.0,0.0,16.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,#레토르트요리 #장어덮밥만들기 #날치알과 성게알이들어간 장어덮밥 #레토르트이지만 훌륭하고 영양 만점의 한끼!!,35.88,738.25,3074.4,1.057,75.076,1.98,15.914,0.075,10.82,0.48,0.04,0.05,0.0,0.0,0.0,10.4,0.252,2.95,24.6,42.05,637.3,0.18,0.025,0.007,2.345,0.0,0.42,0.014,0.024,0.015,0.172,0.014,6.05,0.0,6.05,6.05,35.1,0.12,16.75,15.0,12.75,1.65,7.9,65.0,0.0,15.45,3.284,7.0,0.2,165.46,11.706,0.0,0.0,0.0,0.0,0.0,0.056,7.914,3.101,16.801,0.088,16.501,0.238,0.022,44.705,39.104,5.461,0.0,0.05,0.0,0.0,0.005,42.0,0.0,0.0,0.0,0.0,0.0,0.74,35.5,10.2,0.0,0.0,0.0,0.0,0.0,0.013,0.071,0.232,0.24,0.084,0.0,0.0,0.041,0.03,0.002,0.187,0.017,0.055,0.065,0.095,0.072,0.035,0.023,0.057,0.046,0.074,0.072,0.026,0.061,0.094,0.143,0.037,0.044,0.088,0.0,0.0,0.0,0.0,16.4,0.0,5.33,0.125,0.038,0.026,0.0,0.0,0.0,0.0,0.085,38.9,0.056,0.0,39.0,39.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.0,0.0,0.003,0.009,0.149,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,[공모전] 경기미 참드림으로 만드는 표고버섯밥,361.98,1145.1,4817.1,21.405,49.046,10.578,157.678,8.5,11.538,0.159,0.456,0.644,0.0,0.0,0.0,112.35,4.208,113.25,326.1,1047.75,7869.3,3.388,0.501,2.98,39.285,0.0,0.105,0.148,0.278,4.65,2.139,0.826,24.9,0.0,24.9,24.9,28.32,0.0,222.0,0.0,2250.0,313.5,523.5,4440.0,3.15,46.5,6.117,0.0,0.0,17.94,6.759,0.0,0.002,0.0,0.002,0.012,0.038,1.935,0.807,15.25,0.047,6.817,0.032,0.0,24.615,7.718,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.815,0.036,0.511,0.0,0.465,0.0,0.428,0.0,0.0,0.0,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.623,0.758,1.402,0.691,0.366,0.344,0.906,0.57,1.018,1.357,0.408,0.949,1.791,3.465,0.809,1.019,0.886,0.0,0.0,0.0,0.004,0.468,0.0,0.078,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,참드림 아보카도톳전복밥,663.34,981.0,4098.0,45.243,37.26,6.873,126.397,15.62,53.393,0.0,7.14,0.0,5.505,0.0,0.007,249.5,6.694,115.0,803.7,2352.7,25704.3,6.64,1.969,1.079,63.26,0.0,14.0,0.307,1.874,25.183,11.714,1.273,100.0,0.0,100.0,100.0,89.84,0.35,206.2,201.0,63.1,0.0,0.0,775.8,0.0,0.8,0.267,146.1,3.5,2.8,21.859,0.631,0.513,0.318,0.75,0.877,2.759,7.71,2.866,14.737,0.538,6.591,0.05,0.003,19.945,1.64,0.11,0.0,0.044,0.008,0.016,0.0,97.1,0.0,0.0,0.0,0.0,1.07,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.169,0.039,0.012,0.007,0.285,0.0,0.052,0.007,0.031,1.025,0.25,0.941,0.875,1.473,1.053,0.346,0.124,0.878,0.715,1.385,0.871,0.476,1.159,1.862,4.345,0.799,1.287,0.96,0.0,0.0,0.0,0.0,5.847,0.0,0.103,0.0,0.816,0.727,0.0,1.7,0.0,1.8,0.449,0.736,0.156,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.003,0.002,0.03,0.007,0.089,0.0,0.206,0.209,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,참치햄샌드위치,1227.52,853.4,3569.4,102.832,22.139,24.968,521.59,39.02,2.24,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.56,100.6,240.4,583.0,7915.0,2.692,0.557,2.495,164.1,0.0,135.0,0.121,0.096,2.67,2.075,0.606,25.4,0.0,25.4,25.4,38.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,2.14,2.703,0.0,0.0,0.007,0.0,0.039,0.028,1.786,0.761,6.531,0.056,6.432,0.037,0.0,6.774,6.613,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.497,0.608,1.14,0.523,0.315,0.272,0.736,0.452,0.86,1.118,0.332,0.78,1.422,2.677,0.629,0.651,0.722,13.78,1859.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,햄치즈 샌드위치 만들기 세상 맛있는 조합!,1354.94,6156.95,25769.25,181.794,189.448,26.898,1086.504,49.54,256.44,0.0,0.0,0.0,20.8,0.0,0.0,596.6,6.096,115.16,742.4,4398.4,13925.5,11.568,0.335,0.325,164.76,10.4,106.08,0.804,1.742,11.951,3.544,1.152,80.0,0.0,44.0,44.0,333.18,8.0,142.4,52.0,1001.6,3.6,68.4,188.0,10296.0,201.6,10.0,154.0,3.6,46.12,54.704,0.096,0.072,0.052,0.246,0.206,3.082,33.008,16.434,104.416,7.844,94.54,0.187,0.0,16.453,11.916,2.267,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,25.86,0.066,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.037,0.256,0.077,0.0,0.028,0.008,0.083,0.0,0.0,0.008,0.826,2.714,4.038,6.058,5.874,1.942,1.13,3.246,2.726,4.318,4.626,2.042,4.362,7.152,10.824,6.328,4.964,3.404,4.848,679.8,614.4,0.0,0.852,0.0,0.016,0.0,0.0,0.148,0.0,0.0,1.688,0.0,0.068,0.108,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,콩나물국밥:꽃샘추위를 뜨끈하게 녹이는 한그릇,1133.005,2732.45,11442.3,391.543,89.971,45.294,94.927,16.885,3.442,0.357,1.008,1.93,0.0,0.0,0.0,987.05,65.901,687.35,4342.5,5253.9,6778.05,36.572,4.725,55.598,728.845,0.0,110.645,2.52,3.845,29.991,8.049,1.767,627.2,0.0,627.2,627.2,33.855,192.123,1394.0,728.0,6750.0,940.5,1570.5,15752.0,9.45,139.5,24.3,0.0,0.0,51.3,30.629,0.0,0.006,0.0,0.006,0.082,1.487,25.249,3.373,26.663,2.397,21.354,2.268,0.416,18.208,7.942,0.663,0.56,1.176,2.328,0.36,4.168,1960.0,0.0,0.0,0.0,0.0,5.685,0.108,1.535,0.0,1.395,0.0,1.282,0.0,0.0,0.008,0.022,0.033,0.041,0.008,0.0,0.0,0.0,0.016,0.008,0.016,2.182,8.322,8.543,13.804,14.459,4.369,2.595,7.043,6.218,8.613,14.21,3.763,11.767,19.268,26.872,12.235,8.404,8.722,0.159,21.45,19.5,0.012,1.564,0.0,0.242,0.006,0.016,0.008,0.0,0.0,0.0,0.0,0.016,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,별미 콩나물밥 전기압력솥으로 짓기,0.0,299.1,1264.65,5.292,28.032,0.0,8.859,0.24,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185,0.0,0.0,0.0,0.0,15.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,얼큰콩나물국(죽):콩나물파절이에 이어서 (feat.백종원콩나물찌개),1142.258,813.35,3401.45,109.557,29.266,12.604,27.56,9.39,6.441,0.174,4.76,0.0,0.0,0.0,0.096,379.23,14.693,282.27,1386.05,2692.96,2639.55,7.552,1.441,1.232,183.862,154.84,3.5,0.448,1.237,77.15,4.895,4.525,153.95,23.4,130.55,170.15,22.19,7.665,146.0,141.0,55.75,1.0,0.0,564.15,0.0,49.0,0.399,36.0,0.8,45.88,4.847,0.0,0.0,0.0,0.0,0.003,0.201,3.222,1.292,9.897,0.215,9.522,0.122,0.029,11.432,9.826,0.246,0.018,0.116,0.318,0.06,0.829,210.0,0.0,0.0,0.0,6.24,0.0,0.006,0.018,0.006,0.108,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.21,4.768,4.949,8.717,9.499,3.1,1.206,4.291,3.65,5.604,6.728,3.129,6.53,11.128,17.036,5.282,3.872,4.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,얼큰하게 제대로 끓인 소고기 육개장 #친정엄마레시피,5.463,842.4,3522.6,14.713,17.321,0.192,154.02,2.571,0.081,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.435,6.6,32.4,263.25,9.3,0.21,0.043,0.205,10.464,0.0,0.3,0.036,0.012,0.375,0.131,0.013,7.8,0.0,7.8,7.8,3.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.178,0.0,0.0,9.12,2.566,0.0,0.0,0.0,0.0,0.0,0.0,1.739,0.295,11.665,0.189,10.721,0.047,0.0,2.35,1.581,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.062,0.019,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.038,0.084,0.107,0.213,0.068,0.055,0.066,0.156,0.094,0.124,0.125,0.069,0.1,0.13,1.044,0.111,0.36,0.155,0.032,4.29,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,영양가득 콩나물 밥,0.0,336.0,1418.85,3.84,15.48,0.0,45.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,0.0,0.0,0.0,0.0,44.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,[한그릇요리] 연두부 렌틸콩 카레,23.96,114.55,478.65,11.068,6.853,1.334,1.785,0.015,0.492,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.109,10.6,210.7,40.7,142.9,1.256,0.018,0.003,6.5,0.0,0.005,0.008,0.142,0.122,0.001,0.033,4.35,0.0,4.35,4.35,7.535,0.389,54.8,53.2,17.6,0.0,0.0,206.8,0.0,0.0,0.06,5.2,0.12,0.72,4.362,0.224,0.044,0.048,0.108,0.072,0.688,2.085,0.832,1.94,0.188,1.667,0.0,0.0,0.207,0.147,0.06,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
