,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
1467,노버터 콩배기 쑥케이크,67.425,475.5,1990.95,2.798,50.76,0.562,4.026,0.14,3.901,0.0,0.0,0.0,3.9,0.0,0.0,93.75,0.022,8.25,71.25,152.9,38.8,0.315,0.008,0.002,2.475,1.95,0.0,0.015,0.139,0.07,0.271,0.028,3.75,0.0,3.75,3.75,13.275,0.352,10.5,9.75,1.5,0.0,0.0,35.25,0.0,0.0,14.408,0.75,0.0,0.075,5.276,0.018,0.013,0.01,0.02,0.022,0.118,3.565,1.445,8.258,0.163,8.088,0.0,0.0,34.979,34.822,0.053,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.005,0.002,0.0,0.0,0.005,0.002,0.002,0.0,0.0,0.0,0.032,0.107,0.13,0.239,0.211,0.066,0.015,0.13,0.128,0.165,0.072,0.076,0.086,0.216,0.567,0.05,0.249,0.152,0.0,0.0,0.0,0.0,0.16,0.0,0.003,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.013,0.02,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,귀여운~ 동물 만주,113.763,1540.84,6449.65,34.006,56.798,4.365,237.14,27.517,72.911,49.9,0.0,0.0,0.78,0.0,0.0,137.56,8.899,253.84,854.86,977.88,216.91,7.245,1.001,7.066,57.884,5.19,0.0,0.684,0.939,11.152,3.545,0.522,102.71,0.0,102.71,102.71,361.239,1.18,151.1,149.95,21.65,0.0,10.0,545.68,0.0,808.4,13.649,87.15,2.2,4.248,8.386,0.004,0.003,0.005,0.007,0.007,0.089,5.073,1.927,11.945,0.433,10.078,0.03,0.003,32.633,29.034,0.076,0.0,0.149,0.005,0.0,0.038,373.75,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.159,0.625,0.712,1.128,0.946,0.405,0.295,0.694,0.538,0.8,0.769,0.313,0.717,1.303,1.753,0.433,0.551,0.966,0.0,0.0,0.0,0.0,0.032,0.0,0.001,0.0,0.0,0.006,0.0,2.2,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,샌드위치 초간단 브런치세트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,육회비빔밥레시피 / 백종원3대천왕 육회비빔밥만들기 !,0.704,161.4,675.6,3.312,7.982,0.668,22.032,2.475,11.148,0.0,0.0,0.0,0.0,0.0,0.0,146.25,2.19,52.65,94.35,130.5,253.95,1.162,0.612,0.369,5.16,0.0,0.0,0.119,0.037,0.678,0.008,0.118,14.55,0.0,14.55,14.55,3.84,0.0,0.0,0.0,0.75,0.0,0.0,1.35,0.0,0.0,0.038,0.0,0.0,0.0,1.102,0.0,0.0,0.0,0.0,0.0,0.019,0.666,0.313,2.89,0.022,2.775,0.01,0.0,3.424,3.21,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.11,0.114,0.204,0.085,0.088,0.054,0.141,0.111,0.148,0.394,0.078,0.139,0.247,0.594,0.183,0.122,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,꼬마김밥 누구나 좋아하는 꼬마김밥,228.379,599.0,2507.85,37.855,46.815,5.331,3.62,0.11,3.46,0.0,0.0,0.0,0.0,0.0,0.0,151.88,3.588,30.42,517.55,394.81,7001.15,3.163,0.048,0.083,92.437,14.44,0.0,0.199,1.541,0.208,4.21,0.368,132.45,0.0,132.45,132.45,882.61,3.33,447.0,444.0,33.0,0.0,30.0,1560.0,0.0,1059.0,3.3,261.0,6.6,2.965,11.945,0.0,0.0,0.009,0.009,0.009,0.105,8.389,3.205,18.197,0.96,17.057,0.12,0.009,10.492,9.767,0.154,0.0,0.447,0.015,0.0,0.114,1119.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,1.812,2.058,3.24,2.712,1.176,0.876,2.004,1.539,2.301,2.265,0.894,2.1,3.78,4.92,1.269,1.503,2.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,더건강한 어묵 장조림,117.12,273.8,1147.8,17.884,11.832,10.22,25.568,0.48,15.64,0.06,0.18,0.0,0.0,0.0,0.0,83.8,4.52,57.4,325.6,393.0,3438.0,1.992,0.088,0.65,32.3,0.0,0.0,0.15,0.889,1.47,1.938,0.239,74.4,0.0,74.4,74.4,273.98,1.58,156.0,155.0,11.0,0.0,10.0,543.0,0.0,369.0,1.08,55.0,1.4,0.3,3.604,0.0,0.0,0.0,0.0,0.0,0.053,2.705,0.842,4.373,0.473,3.898,0.0,0.0,1.478,1.08,0.061,0.0,0.122,0.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.804,1.007,1.472,1.11,0.479,0.382,0.949,0.689,1.139,1.113,0.419,0.938,1.721,2.608,0.612,0.814,1.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,동그랑땡 꽈리고추 유자조림,722.85,378.25,1586.4,10.967,2.218,6.47,90.576,20.44,56.42,0.005,0.015,0.0,0.0,0.0,0.0,24.45,0.089,10.95,8.3,2153.95,2453.3,0.121,0.119,0.056,0.03,185.86,0.0,0.002,0.008,0.11,0.015,0.007,0.7,0.0,0.7,0.7,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.13,0.0,0.004,0.0,0.0,0.787,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.014,0.016,0.027,0.019,0.005,0.006,0.018,0.012,0.017,0.023,0.009,0.015,0.036,0.079,0.015,0.025,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,두부버섯조림,14.1,120.4,502.3,7.901,0.996,2.31,25.12,4.92,13.8,0.015,0.045,0.0,0.0,0.0,0.0,6.9,0.218,11.25,24.9,905.4,868.8,0.196,0.006,0.153,0.18,0.0,0.0,0.014,0.025,0.33,0.045,0.022,2.1,0.0,2.1,2.1,2.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.033,0.0,0.012,0.0,0.0,0.119,0.035,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.041,0.048,0.081,0.057,0.015,0.018,0.053,0.037,0.05,0.069,0.026,0.044,0.108,0.237,0.045,0.074,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,맛있는 양념장이 더해져서 더욱 맛있는 열무김치비빔밥!,83.475,969.0,4053.3,33.552,24.568,3.68,150.217,2.505,11.835,0.015,0.045,0.0,0.0,0.0,0.0,51.6,1.652,36.9,256.35,667.05,1179.75,1.233,0.064,0.177,39.615,2.88,0.45,0.062,0.387,8.828,1.103,0.536,33.0,0.0,33.0,33.0,179.175,1.652,97.5,96.9,6.6,0.0,6.0,339.0,0.0,211.8,0.828,52.2,1.32,2.22,4.8,0.0,0.0,0.002,0.002,0.002,0.044,2.888,1.249,9.284,0.237,8.215,0.058,0.005,8.127,6.953,0.07,0.002,0.104,0.044,0.008,0.129,250.8,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.961,1.044,1.759,1.765,0.626,0.329,0.949,0.773,1.162,1.283,0.578,1.234,2.164,3.116,0.906,0.823,1.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,지금이 적기 간장물 끓이지 않고 간단하게 매실풋마늘장아찌,527.769,3456.0,14462.4,76.208,5.704,109.527,818.696,20.16,756.64,719.28,2.16,0.0,0.0,0.0,0.0,245.25,10.8,532.95,1195.2,5906.4,39551.95,6.338,0.362,7.373,7.92,3.87,0.0,0.238,1.325,15.84,2.138,1.066,100.8,0.0,100.8,100.8,131.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.05,0.794,0.0,0.576,0.0,0.0,2.454,1.685,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691,1.951,2.29,3.866,2.743,0.698,0.85,2.542,1.757,2.39,3.334,1.253,2.117,5.177,11.376,2.138,3.55,2.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,봄철요리/멍게비빔밥 만드는 법/한그릇요리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,"뚝딱 한그릇 밥, 생열무 비빔밥",190.345,861.55,3604.15,50.715,30.645,5.962,102.689,12.485,14.059,0.228,0.642,1.287,0.0,0.0,0.0,200.8,7.579,65.0,435.2,1275.6,1406.3,3.393,0.328,0.578,69.34,9.6,1.71,0.207,1.308,3.608,3.066,0.869,96.4,0.0,96.4,96.4,607.95,2.22,742.0,296.0,4522.0,627.0,1067.0,9920.0,6.3,799.0,13.49,174.0,4.4,32.4,8.385,0.0,0.004,0.006,0.01,0.03,0.127,5.186,1.775,11.105,0.645,8.376,0.064,0.006,6.486,4.621,0.23,0.0,0.298,0.01,0.0,0.076,831.5,0.0,0.0,0.0,0.0,2.01,0.072,1.023,0.0,0.93,0.0,0.855,0.0,0.0,0.0,0.004,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.289,1.489,2.349,1.916,0.823,0.638,1.447,1.083,1.696,1.657,0.65,1.535,3.027,3.757,1.026,1.377,1.941,0.159,21.45,19.5,0.008,0.936,0.0,0.156,0.004,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,색다른 노버터 흑미월병,61.41,2225.6,9303.5,55.524,129.165,6.709,236.9,30.45,80.496,1.824,0.024,0.127,0.0,0.0,0.0,506.7,9.132,406.55,1271.0,1829.45,184.25,8.193,1.588,9.464,153.74,0.0,4.24,1.454,1.011,11.801,2.596,1.248,166.85,0.0,166.85,166.85,207.345,0.616,104.35,102.2,37.7,0.0,0.0,405.3,0.0,442.7,16.674,8.4,0.28,10.25,42.527,0.395,0.234,0.136,0.102,0.312,1.7,31.931,5.065,47.308,0.375,30.972,0.133,0.004,31.975,22.822,3.168,0.002,0.0,0.002,0.0,0.0,47.6,0.0,0.0,0.0,115.618,151.0,0.682,10.116,0.57,0.6,0.0,0.06,0.0,0.0,0.0,0.003,0.036,0.048,0.011,0.0,0.0,0.002,0.0,0.0,0.0,0.608,1.552,1.915,3.481,1.864,0.878,0.782,2.288,1.306,2.292,2.74,1.226,1.737,3.2,12.667,1.836,5.621,2.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,참치마요 비빔밥 만드는 법 참치캔요리 고추장 양념장까지,38.56,544.1,2276.75,30.873,34.342,0.685,30.089,1.825,20.134,1.508,0.242,0.228,0.0,0.0,0.0,14.4,0.152,4.95,17.15,191.3,1957.65,0.118,0.021,0.058,0.385,1.28,2.36,0.028,0.026,0.393,0.135,0.056,8.35,0.0,8.35,8.35,8.65,0.018,336.4,2.25,3312.9,1392.0,0.6,6689.75,0.4,104.2,0.756,1.05,0.03,29.73,3.776,0.0,0.0,0.0,0.0,0.0,0.008,1.198,0.466,2.595,0.014,2.479,0.036,0.003,6.9,5.905,0.82,0.0,0.008,0.0,0.0,0.001,73.8,0.0,0.0,0.0,0.572,0.16,0.115,5.325,1.53,0.004,0.0,0.0,0.0,0.0,0.002,0.011,0.035,0.036,0.013,0.0,0.0,0.006,0.004,0.0,0.028,0.007,0.085,0.041,0.055,0.051,0.013,0.037,0.033,0.024,0.039,0.047,0.02,0.054,0.09,0.168,0.024,0.028,0.035,0.0,0.0,0.0,0.0,2.46,0.0,0.8,0.019,0.006,0.004,0.0,0.0,0.0,0.0,0.013,5.835,0.008,0.0,5.85,5.85,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,개운하고 알싸한 수정과 만들기 쉬워요.~,154.552,2493.9,10443.7,11.345,3.294,9.69,669.121,94.41,508.876,468.392,20.084,18.864,0.0,0.072,0.0,2039.0,17.932,208.4,192.8,2262.5,171.0,3.59,1.124,28.693,13.22,10.32,11.32,0.091,0.139,4.168,1.763,0.709,36.8,0.0,36.8,36.8,61.22,0.0,24.0,0.0,182.8,1.6,206.4,478.0,24.0,400.2,4.002,0.0,0.0,51.64,0.872,0.0,0.0,0.008,0.005,0.049,0.033,0.297,0.155,0.67,0.023,0.534,0.007,0.0,0.387,0.2,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,16.67,0.416,0.006,0.0,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.279,0.314,0.529,0.485,0.151,0.141,0.309,0.247,0.474,0.39,0.236,0.346,1.037,0.969,0.416,0.789,0.391,0.0,0.0,0.0,0.0,0.394,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,맛과 건강을 챙긴 ‘사과 수정과’ 만들기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,소갈비찜 고기반찬만드는법 명절 손님초대 집들이음식,599.027,4705.25,19680.5,185.39,337.953,13.076,279.54,26.965,204.452,82.631,62.102,60.722,0.5,0.86,0.008,270.25,22.98,312.15,1632.9,4864.7,415.1,40.88,1.776,1.979,181.205,182.01,55.2,0.709,1.436,26.743,3.976,2.68,116.85,0.0,116.85,116.85,683.165,20.96,1.35,0.0,34.5,0.6,1.25,59.35,1.0,251.7,2.542,216.0,5.6,37.5,142.608,0.0,0.001,0.008,1.045,0.968,11.048,84.112,39.413,151.358,14.247,129.75,0.64,0.0,12.364,7.936,4.021,0.0,0.24,0.024,0.128,0.008,752.0,0.0,0.0,0.0,0.0,88.145,0.0,0.478,0.0,0.113,0.0,0.0,0.0,0.2,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.008,0.0,1.189,7.058,8.027,14.087,14.809,4.569,2.436,7.013,5.579,8.821,11.727,5.622,10.781,16.48,27.326,10.83,8.712,7.012,0.58,146.0,144.0,0.0,0.032,0.0,0.008,0.0,0.0,0.0,1.816,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.4,1.18,1.3,15.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
