,ingd_code,ingd_name,dcode
3803,I001071,토코페롤,A11AKP08B0192
3804,I006606,티아민질산염,A11AKP08B0192
3805,I000259,판토텐산칼슘,A11AKP08B0192
3806,I001587,폴산,A11AKP08B0192
3807,I003412,피리독신염산염,A11AKP08B0192
3808,I005889,황산아연수화물,A11AKP08B0192
3809,I001119,효모,A11AKP08B0192
3810,I001072,DL-메티오닌,A11AKP08B0192
3811,I005241,설피리드,A11AGGGGA0883
3812,I005104,라푸티딘,A11APPPPP0584
3813,I004257,디아스타제,A11AKP08F0260
3814,I006088,벨라돈나근,A11AKP08F0260
3815,I006548,스코폴리아근,A11AKP08F0260
3816,I008316,우담,A11AKP08F0260
3817,I000485,육계,A11AKP08F0260
3818,I003757,탄산수소나트륨,A11AKP08F0260
3819,I000234,탄산칼슘,A11AKP08F0260
3820,I006981,L-멘톨,A11AKP08F0260
3821,I006091,베르베린염화물수화물,A11AKP08G3928
3822,I001313,아크리놀수화물,A11AKP08G3928
3823,I006256,현초,A11AKP08G3928
3824,I012420,레고라페닙,2013082300001
3825,I007005,다엽,A11APPPPP0660
3826,I005057,오르토시포니스엽,A11APPPPP0660
3827,I007005,다엽,w183svexsvr2v
3828,I005057,오르토시포니스엽,w183svexsvr2v
3829,I007005,다엽,2009071505883
3830,I005057,오르토시포니스엽,2009071505883
3831,I007005,다엽,A11AOOOOO7553
3832,I005057,오르토시포니스엽,A11AOOOOO7553
3833,I007005,다엽,2009091800118
3834,I005057,오르토시포니스엽,2009091800118
3835,I007005,다엽,2009071505612
3836,I005057,오르토시포니스엽,2009071505612
3837,I012696,BDDE가교히알루론산나트륨,2013101600002
3838,I003263,프레가발린,2012062500007
3839,I003263,프레가발린,2019092700004
3840,I003263,프레가발린,2012062500005
3841,I001696,건강,A11A0090A0169
3842,I008128,계지,A11A0090A0169
3843,I006323,대추,A11A0090A0169
3844,I003526,대황,A11A0090A0169
3845,I006436,모려,A11A0090A0169
3846,I006469,반하,A11A0090A0169
3847,I006276,복령,A11A0090A0169
3848,I006111,시호,A11A0090A0169
3849,IB00156,시호가용골모려탕,A11A0090A0169
3850,I006350,용골,A11A0090A0169
3851,I001699,인삼,A11A0090A0169
3852,I006550,황금,A11A0090A0169
3853,I008128,계지,A11AKP07L0335
3854,I006323,대추,A11AKP07L0335
3855,I003526,대황,A11AKP07L0335
3856,I006436,모려,A11AKP07L0335
3857,I006469,반하,A11AKP07L0335
3858,I006276,복령,A11AKP07L0335
3859,I012274,생강,A11AKP07L0335
3860,I006111,시호,A11AKP07L0335
3861,I006350,용골,A11AKP07L0335
3862,I001699,인삼,A11AKP07L0335
3863,I006550,황금,A11AKP07L0335
3864,I002681,오메가3산에틸에스테르90,A11AKP08G2605
3865,I006398,목단피,A11AKP07L0513
3866,I006276,복령,A11AKP07L0513
3867,I006491,부자,A11AKP07L0513
3868,I006176,산수유,A11AKP07L0513
3869,I006202,산약,A11AKP07L0513
3870,I006585,숙지황,A11AKP07L0513
3871,I006013,우슬,A11AKP07L0513
3872,I000485,육계,A11AKP07L0513
3873,I005048,차전자,A11AKP07L0513
3874,I006024,택사,A11AKP07L0513
3875,I001885,감초,2009091800320
3876,I003526,대황,2009091800320
3877,I006080,백출,2009091800320
3878,I003682,센나엽(열매),2009091800320
3879,I006447,작약,2009091800320
3880,I006317,차전자피,2009091800320
3881,I000968,회향,2009091800320
3882,IC00040,자오가·우슬·방풍·두충·구척·흑두건조엑스,2014042400001
3883,I001646,가바펜틴,2019120300004
3884,I001646,가바펜틴,2019120300003
3885,I000299,고추,A11AKP08F1081
3886,I002229,살리실산메틸,A11AKP08F1081
3887,I003263,프레가발린,2019110800004
3888,I001646,가바펜틴,2019091900105
3889,I001646,가바펜틴,2019091900106
3890,I002773,산소,2013082800002
3891,I001885,감초,A11A0410A0416
3892,I006136,결명자,A11A0410A0416
3893,I006068,독활,A11A0410A0416
3894,I008202,모과,A11A0410A0416
3895,I006398,목단피,A11A0410A0416
3896,I006542,방풍,A11A0410A0416
3897,I006276,복령,A11A0410A0416
3898,I003705,오가피,A11A0410A0416
3899,I006546,오미자,A11A0410A0416
3900,I006349,용안육,A11A0410A0416
3901,I008316,우담,A11A0410A0416
3902,I000485,육계,A11A0410A0416
3903,I006157,진피,A11A0410A0416
3904,I006158,천궁,A11A0410A0416
3905,I006254,천마,A11A0410A0416
3906,I006185,향부자,A11A0410A0416
3907,I001885,감초,A11A1470A0055
3908,I001696,건강,A11A1470A0055
3909,I004272,당귀,A11A1470A0055
3910,I006398,목단피,A11A1470A0055
3911,I002909,박하,A11A1470A0055
3912,I006080,백출,A11A1470A0055
3913,I006276,복령,A11A1470A0055
3914,I006111,시호,A11A1470A0055
3915,I006447,작약,A11A1470A0055
3916,I006252,치자,A11A1470A0055
3917,I001885,감초,A11A1470B0007
3918,I004272,당귀,A11A1470B0007
3919,I006344,맥문동,A11A1470B0007
3920,I008237,복신,A11A1470B0007
3921,I006648,산조인,A11A1470B0007
3922,I012234,원지,A11A1470B0007
3923,I006447,작약,A11A1470B0007
3924,I006250,절패모,A11A1470B0007
3925,I006519,지황,A11A1470B0007
3926,I006157,진피,A11A1470B0007
3927,I006158,천궁,A11A1470B0007
3928,I006174,황련,A11A1470B0007
3929,I001885,감초,A11A1470A0231
3930,I006323,대추,A11A1470A0231
3931,I006469,반하,A11A1470A0231
3932,I006276,복령,A11A1470A0231
3933,I006648,산조인,A11A1470A0231
3934,I012274,생강,A11A1470A0231
3935,I006585,숙지황,A11A1470A0231
3936,I006546,오미자,A11A1470A0231
3937,I012234,원지,A11A1470A0231
3938,I001699,인삼,A11A1470A0231
3939,I009530,죽여,A11A1470A0231
3940,I006480,지실,A11A1470A0231
3941,I006157,진피,A11A1470A0231
3942,I006503,갈근,A11A1470A0030
3943,I001885,감초,A11A1470A0030
3944,I001696,건강,A11A1470A0030
3945,I008128,계지,A11A1470A0030
3946,I006323,대추,A11A1470A0030
3947,I001223,마황,A11A1470A0030
3948,I008288,신이,A11A1470A0030
3949,I006447,작약,A11A1470A0030
3950,I006158,천궁,A11A1470A0030
3951,I001885,감초,A11A1470A0037
3952,I008128,계지,A11A1470A0037
3953,I006323,대추,A11A1470A0037
3954,I006436,모려,A11A1470A0037
3955,I012274,생강,A11A1470A0037
3956,I006350,용골,A11A1470A0037
3957,I006447,작약,A11A1470A0037
3958,I001885,감초,A11A1470A0074
3959,I008128,계지,A11A1470A0074
3960,I006323,대추,A11A1470A0074
3961,I012274,생강,A11A1470A0074
3962,I006447,작약,A11A1470A0074
3963,I001885,감초,A11A1470A0190
3964,I001696,건강,A11A1470A0190
3965,I008128,계지,A11A1470A0190
3966,I006323,대추,A11A1470A0190
3967,I006080,백출,A11A1470A0190
3968,I006491,부자,A11A1470A0190
3969,I006447,작약,A11A1470A0190
3970,I008128,계지,A11A1470A0167
3971,I003526,대황,A11A1470A0167
3972,I006445,도인,A11A1470A0167
3973,I006398,목단피,A11A1470A0167
3974,I006276,복령,A11A1470A0167
3975,I006447,작약,A11A1470A0167
3976,I001885,감초,A11A1470A0041
3977,I008128,계지,A11A1470A0041
3978,I004272,당귀,A11A1470A0041
3979,I006323,대추,A11A1470A0041
3980,I006021,목통,A11A1470A0041
3981,I012274,생강,A11A1470A0041
3982,I004348,세신,A11A1470A0041
3983,I006226,오수유,A11A1470A0041
3984,I006447,작약,A11A1470A0041
3985,I001885,감초,A11A1470A0185
3986,I008121,갱미,A11A1470A0185
3987,I000268,석고,A11A1470A0185
3988,I001699,인삼,A11A1470A0185
3989,I006052,지모,A11A1470A0185
3990,I001885,감초,A11AKP08G1088
3991,I001696,건강,A11AKP08G1088
3992,I004272,당귀,A11AKP08G1088
3993,I006323,대추,A11AKP08G1088
3994,I008207,목향,A11AKP08G1088
3995,I006080,백출,A11AKP08G1088
3996,I006276,복령,A11AKP08G1088
3997,I006648,산조인,A11AKP08G1088
3998,I006111,시호,A11AKP08G1088
3999,I006349,용안육,A11AKP08G1088
4000,I012234,원지,A11AKP08G1088
4001,I001699,인삼,A11AKP08G1088
4002,I006252,치자,A11AKP08G1088
4003,I006077,황기,A11AKP08G1088
4004,I008114,가자,A11AKP08G2052
4005,I008207,목향,A11AKP08G2052
4006,I008219,백단향,A11AKP08G2052
4007,I006080,백출,A11AKP08G2052
4008,I002420,사향,A11AKP08G2052
4009,I003922,소합향,A11AKP08G2052
4010,I005247,안식향,A11AKP08G2052
4011,I001623,유향,A11AKP08G2052
4012,I000594,정향,A11AKP08G2052
4013,I008397,침향,A11AKP08G2052
4014,I008412,필발,A11AKP08G2052
4015,I006185,향부자,A11AKP08G2052
4016,I001696,건강,A11A1470A0029
4017,I008128,계지,A11A1470A0029
4018,I006323,대추,A11A1470A0029
4019,I003526,대황,A11A1470A0029
4020,I006436,모려,A11A1470A0029
4021,I006469,반하,A11A1470A0029
4022,I006276,복령,A11A1470A0029
4023,I006111,시호,A11A1470A0029
4024,I006350,용골,A11A1470A0029
4025,I001699,인삼,A11A1470A0029
4026,I006550,황금,A11A1470A0029
4027,I001885,감초,A11A1470A0225
4028,I006323,대추,A11A1470A0225
4029,I001223,마황,A11A1470A0225
4030,I012274,생강,A11A1470A0225
4031,I000268,석고,A11A1470A0225
4032,I006079,창출,A11A1470A0225
4033,I008114,가자,A11A1470A0252
4034,I001885,감초,A11A1470A0252
4035,I006474,길경,A11A1470A0252
4036,I003526,대황,A11A1470A0252
4037,I002909,박하,A11A1470A0252
4038,I006050,사인,A11A1470A0252
4039,I000376,아선약,A11A1470A0252
4040,I006236,연교,A11A1470A0252
4041,I006158,천궁,A11A1470A0252
4042,I001885,감초,A11AKP08G1743
4043,I001696,건강,A11AKP08G1743
4044,I004272,당귀,A11AKP08G1743
4045,I006398,목단피,A11AKP08G1743
4046,I002909,박하,A11AKP08G1743
4047,I006080,백출,A11AKP08G1743
4048,I006276,복령,A11AKP08G1743
4049,I006111,시호,A11AKP08G1743
4050,I006447,작약,A11AKP08G1743
4051,I006252,치자,A11AKP08G1743
4052,I001885,감초,A11AKP08G1751
4053,I008128,계지,A11AKP08G1751
4054,I004272,당귀,A11AKP08G1751
4055,I006323,대추,A11AKP08G1751
4056,I006021,목통,A11AKP08G1751
4057,I012274,생강,A11AKP08G1751
4058,I004348,세신,A11AKP08G1751
4059,I006226,오수유,A11AKP08G1751
4060,I006447,작약,A11AKP08G1751
4061,I004501,가수과산화벤조일,2014102100009
4062,I006434,산화재생셀룰로오스,2014100100025
4063,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100011
4064,I005957,세레콕시브,2023081100011
4065,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100017
4066,I005957,세레콕시브,2023081100017
4067,I003529,리보플라빈,A11ALLLLL0132
4068,I004351,아스코르브산,A11ALLLLL0132
4069,I001069,토코페롤아세테이트,A11ALLLLL0132
4070,I001348,산화에틸렌,A11AMMMMM2190
4071,I004068,에탄올,2009071505548
4072,I004580,클로르헥시딘글루콘산염,2009071505548
4073,I004580,클로르헥시딘글루콘산염,2012060700016
4074,I004580,클로르헥시딘글루콘산염,2012060700015
4075,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2019081200048
4076,I004695,시메티딘,2014073000011
4077,I012433,슈가마덱스나트륨,2022031400006
4078,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100018
4079,I005957,세레콕시브,2023081100018
4080,I003263,프레가발린,2019041200007
4081,I003263,프레가발린,2019041200006
4082,I001646,가바펜틴,2019012500083
4083,I001646,가바펜틴,2019012500082
4084,I001646,가바펜틴,2018050200027
4085,I001646,가바펜틴,2018050200028
4086,I004323,아가트로반,2011071500003
4087,I000262,폴리스티렌설폰산칼슘,A11AKKKKK0213
4088,I000262,폴리스티렌설폰산칼슘,2013083000013
4089,I001646,가바펜틴,2019101700010
4090,I001646,가바펜틴,2019101700009
4091,I009201,펠라고니움시도이데스,2019110500038
4092,I009201,펠라고니움시도이데스,2015050100086
4093,I005915,아세클로페낙,2020040300021
4094,I005915,아세클로페낙,A11AOOOOO0675
4095,I002904,펜톡시필린,A11AOOOOO4258
4096,I003263,프레가발린,2011110100008
4097,I003263,프레가발린,2011110100009
4098,I007005,다엽,A11AKP08G0633
4099,I005057,오르토시포니스엽,A11AKP08G0633
4100,I002541,니코틴산아미드,pmfonjmmi83p1
4101,I006525,리보플라빈부티레이트,pmfonjmmi83p1
4102,I000032,비오틴,pmfonjmmi83p1
4103,I004351,아스코르브산,pmfonjmmi83p1
4104,I003412,피리독신염산염,pmfonjmmi83p1
4105,I000738,L-시스테인,pmfonjmmi83p1
4106,I001885,감초,A11AKKKKK0239
4107,I007344,디아스타제·프로테아제·셀룰라제,A11AKKKKK0239
4108,I006974,리파제,A11AKKKKK0239
4109,I012327,메타규산알루민산마그네슘,A11AKKKKK0239
4110,I006548,스코폴리아근,A11AKKKKK0239
4111,I003757,탄산수소나트륨,A11AKKKKK0239
4112,I000234,탄산칼슘,A11AKKKKK0239
4113,I005639,트리메부틴말레산염,A11AKKKKK0239
4114,I007005,다엽,A11AOOOOO7519
4115,I005057,오르토시포니스엽,A11AOOOOO7519
4116,I007005,다엽,2021111200007
4117,I005057,오르토시포니스엽,2021111200007
4118,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100006
4119,I005957,세레콕시브,2023081100006
4120,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2019062500019
4121,I004107,알마게이트,2019090900163
4122,I006760,카제인가수분해물,A11A0350A0414
4123,I006760,카제인가수분해물,A11A1330A0118
4124,I006760,카제인가수분해물,A11AKP09D0045
4125,I006760,카제인가수분해물,2009071504425
4126,I006760,카제인가수분해물,A11A1590A0165
4127,I005130,대두레시틴,2009071502680
4128,I006760,카제인가수분해물,2009071502680
4129,I000259,판토텐산칼슘,2009071502680
4130,I001642,푸르설티아민,2009071502680
4131,I001646,가바펜틴,2020031900001
4132,I001646,가바펜틴,2016032200005
4133,I003263,프레가발린,2019092700008
4134,I003263,프레가발린,2019092700017
4135,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2020042900026
4136,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100019
4137,I005957,세레콕시브,2023081100019
4138,I006194,디부카인염산염,2015032400005
4139,I001016,디펜히드라민,2015032400005
4140,I012236,에녹솔론,2015032400005
4141,I000694,크로타미톤,2015032400005
4142,I006126,DL-캄파,2015032400005
4143,I006981,L-멘톨,2015032400005
4144,I006521,레티놀팔미테이트,2016121300005
4145,I003530,리보플라빈포스페이트나트륨,2016121300005
4146,I002427,빌베리열매,2016121300005
4147,I003263,프레가발린,2019102800003
4148,I003263,프레가발린,2019053100117
4149,I003263,프레가발린,2019110800003
4150,I001885,감초,A11AKP08K0068
4151,I001696,건강,A11AKP08K0068
4152,I003526,대황,A11AKP08K0068
4153,I006398,목단피,A11AKP08K0068
4154,I006469,반하,A11AKP08K0068
4155,I004698,승마,A11AKP08K0068
4156,I006111,시호,A11AKP08K0068
4157,I000485,육계,A11AKP08K0068
4158,I006447,작약,A11AKP08K0068
4159,I006153,저령,A11AKP08K0068
4160,I006024,택사,A11AKP08K0068
4161,I001885,감초,A11AKP08G2016
4162,I001696,건강,A11AKP08G2016
4163,I004272,당귀,A11AKP08G2016
4164,I006398,목단피,A11AKP08G2016
4165,I002909,박하,A11AKP08G2016
4166,I006080,백출,A11AKP08G2016
4167,I006276,복령,A11AKP08G2016
4168,I006111,시호,A11AKP08G2016
4169,I006447,작약,A11AKP08G2016
4170,I006252,치자,A11AKP08G2016
4171,I001885,감초,A11AKP08G3688
4172,I008128,계지,A11AKP08G3688
4173,I006323,대추,A11AKP08G3688
4174,I012274,생강,A11AKP08G3688
4175,I006447,작약,A11AKP08G3688
4176,I008128,계지,A11AKP08G3819
4177,I003526,대황,A11AKP08G3819
4178,I006445,도인,A11AKP08G3819
4179,I006398,목단피,A11AKP08G3819
4180,I006276,복령,A11AKP08G3819
4181,I006447,작약,A11AKP08G3819
4182,I001885,감초,A11AKP08G3858
4183,I008128,계지,A11AKP08G3858
4184,I004272,당귀,A11AKP08G3858
4185,I006323,대추,A11AKP08G3858
4186,I006021,목통,A11AKP08G3858
4187,I012274,생강,A11AKP08G3858
4188,I004348,세신,A11AKP08G3858
4189,I006226,오수유,A11AKP08G3858
4190,I006447,작약,A11AKP08G3858
4191,I001885,감초,A11AKP08L0161
4192,I008121,갱미,A11AKP08L0161
4193,I000268,석고,A11AKP08L0161
4194,I001699,인삼,A11AKP08L0161
4195,I006052,지모,A11AKP08L0161
4196,I008128,계지,A11AKP08L0108
4197,I006323,대추,A11AKP08L0108
4198,I003526,대황,A11AKP08L0108
4199,I006436,모려,A11AKP08L0108
4200,I006469,반하,A11AKP08L0108
4201,I006276,복령,A11AKP08L0108
4202,I012274,생강,A11AKP08L0108
4203,I006111,시호,A11AKP08L0108
